Code,Cause,Country,iso3,year,Sex,Age Group,Population,Deaths,Death rate,DALY,DALY rate per 100 000 population
990,Migraine,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,561899.4,351.19
1000,Non-migraine headache,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,79633.32,49.77
1030,Glaucoma,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,20163.88,12.6
1040,Cataracts,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,245472.3,153.42
1050,Uncorrected refractive errors,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,694876.7,434.3
1060,Macular degeneration,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,21668.69,13.54
1070,Other vision loss,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,66034.3,41.27
1080,Other hearing loss,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,647660.4,404.79
1470,Oral conditions,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,332779.1,207.99
240,Chagas disease,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,0,0
280,Onchocerciasis,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,0,0
285,Cysticercosis,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,4.73,0,368.29,0.23
310,Trachoma,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,0,0
315,Yellow fever,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,0,0
140,Diphtheria,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,5.16,0,400.25,0.25
230,African trypanosomiasis,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,0,0
270,Lymphatic filariasis,Bangladesh,BGD,2017,BTSX,ALLAges,160000000,0,0,43087.05,26.93
1140,Stroke,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,131931.9,81.95,2864271,1779.05
1130,Ischaemic heart disease,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,103813.2,64.48,2443036,1517.41
490,Neonatal conditions,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,47486.47,29.49,5020457,3118.3
30,Tuberculosis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,46531.21,28.9,2340471,1453.71
1180,Chronic obstructive pulmonary disease,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,44492.86,27.64,1125508,699.07
110,Diarrhoeal diseases,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,36851.28,22.89,1565682,972.47
390,Lower respiratory infections,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,30153.48,18.73,1370692,851.36
800,Diabetes mellitus,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,27494.9,17.08,1037144,644.19
1530,Road injury,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,25068.8,15.57,1723906,1070.75
1230,Cirrhosis of the liver,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,20447.68,12.7,672492.9,417.7
630,Oesophagus cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,18937.88,11.76,603314.2,374.73
620,Mouth and oropharynx cancers,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,14937.87,9.28,499271.1,310.11
950,Alzheimer disease and other dementias,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,14263.65,8.86,252036.2,156.54
1120,Hypertensive heart disease,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,14154.68,8.79,259963.7,161.47
680,"Trachea, bronchus, lung cancers",Bangladesh,BGD,2018,BTSX,ALLAges,161000000,11661.65,7.24,323010,200.63
1400,Congenital anomalies,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,10534.77,6.54,1011858,628.48
1270,Kidney diseases,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,10443.86,6.49,410403.6,254.91
1190,Asthma,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,8807.85,5.47,286515.7,177.96
1570,Drowning,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,7250.18,4.5,498172.3,309.42
640,Stomach cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,6656.99,4.13,206508.9,128.27
700,Breast cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,6556.75,4.07,224563.5,139.48
1610,Self-harm,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,5752.93,3.57,310718.1,192.99
710,Cervix uteri cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,5014.61,3.11,186061.8,115.57
752,Gallbladder and biliary tract cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,4872.64,3.03,159001.8,98.76
150,Measles,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,4795.55,2.98,414986.4,257.76
1242,Paralytic ileus and intestinal obstruction,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,4762.3,2.96,177290.2,110.12
1620,Interpersonal violence,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,4617.14,2.87,353300.5,219.44
650,Colon and rectum cancers,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,4330.46,2.69,140317.3,87.15
420,Maternal conditions,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,4163.2,2.59,281121.6,174.61
960,Parkinson disease,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,3624.07,2.25,60936.18,37.85
1550,Falls,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,3245.79,2.02,291653.6,181.15
1110,Rheumatic heart disease,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,2859.89,1.78,143871.1,89.36
870,Drug use disorders,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,2873.38,1.78,229873.4,142.78
660,Liver cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,2780.96,1.73,90090.03,55.96
753,Larynx cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,2768.11,1.72,84464.82,52.46
550,Protein-energy malnutrition,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,2670.41,1.66,226447.1,140.65
760,"Lymphomas, multiple myeloma",Bangladesh,BGD,2018,BTSX,ALLAges,161000000,2567.71,1.59,93516.84,58.08
186,Acute hepatitis A,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,2255.54,1.4,90334.22,56.11
170,Meningitis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,2179.11,1.35,142217.3,88.33
730,Ovary cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,2132.98,1.32,82629.26,51.32
130,Whooping cough,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,2111.7,1.31,187743.4,116.61
1248,Pancreatitis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1949.31,1.21,66952.96,41.59
770,Leukaemia,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1819.69,1.13,92592.78,57.51
740,Prostate cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1603.64,1,31820.35,19.76
1150,"Cardiomyopathy, myocarditis, endocarditis",Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1418.59,0.88,44349.65,27.55
670,Pancreas cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1336.32,0.83,39945.76,24.81
970,Epilepsy,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1301.14,0.81,177842.1,110.46
50,Syphilis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1262.22,0.78,108141.5,67.17
1220,Peptic ulcer disease,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1233.56,0.77,44536.65,27.66
1240,Appendicitis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1235.46,0.77,76434.31,47.47
1560,"Fire, heat and hot substances",Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1130.74,0.7,81292.09,50.49
751,Brain and nervous system cancers,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1119.84,0.7,49861.95,30.97
1330,Skin diseases,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1092.38,0.68,395140.6,245.43
190,Acute hepatitis B,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1084,0.67,44593.32,27.7
745,Kidney cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1017.4,0.63,31298.8,19.44
750,Bladder cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,960.12,0.6,26279.6,16.32
320,Rabies,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,931.11,0.58,43525.09,27.03
1246,Gallbladder and biliary diseases,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,865.04,0.54,46006.03,28.58
690,Melanoma and other skin cancers,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,823.07,0.51,26334.68,16.36
1350,Rheumatoid arthritis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,780.09,0.48,65367.53,40.6
1575,Exposure to mechanical forces,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,701.61,0.44,84331.37,52.38
100,HIV/AIDS,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,572.86,0.36,30145.77,18.72
1244,Inflammatory bowel disease,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,567.38,0.35,21998.13,13.66
1540,Poisonings,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,505.88,0.31,34220.79,21.26
754,Thyroid cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,474.69,0.29,17535.55,10.89
160,Tetanus,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,461.04,0.29,32275.72,20.05
1505,Sudden infant death syndrome,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,423.39,0.26,37921.29,23.55
180,Encephalitis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,383.18,0.24,36909.13,22.92
720,Corpus uteri cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,391.04,0.24,12138.55,7.54
1320,Gynecological diseases,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,294.23,0.18,643318.6,399.58
860,Alcohol use disorders,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,252.01,0.16,243855.5,151.46
295,Echinococcosis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,226.18,0.14,11622.55,7.22
200,Acute hepatitis C,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,203.12,0.13,7521.8,4.67
742,Testicular cancer,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,184.44,0.11,9311.08,5.78
980,Multiple sclerosis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,169.18,0.11,9420.49,5.85
811,Thalassaemias,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,153.73,0.1,144089,89.5
1630,Collective violence and legal intervention,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,105.3,0.07,9951.39,6.18
205,Acute hepatitis E,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,90.28,0.06,4582.2,2.85
400,Upper respiratory infections,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,104.42,0.06,151577.9,94.15
1241,Gastritis and duodenitis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,80.99,0.05,46230.71,28.71
1290,Urolithiasis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,59.76,0.04,7900.57,4.91
1580,Natural disasters,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,69.26,0.04,75899.29,47.14
300,Dengue,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,68.53,0.04,16119.02,10.01
260,Leishmaniasis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,56.67,0.04,3908.33,2.43
70,Gonorrhoea,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,57.94,0.04,3731.92,2.32
220,Malaria,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,29.86,0.02,3512.32,2.18
340,Ascariasis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,33.47,0.02,113047.1,70.22
410,Otitis media,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,14.27,0.01,72543.72,45.06
60,Chlamydia,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,20.22,0.01,6507.26,4.04
755,Mesothelioma,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,22.88,0.01,1035.55,0.64
812,Sickle cell disorders and trait,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1.42,0,9666.82,6
830,Depressive disorders,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,1285345,798.35
840,Bipolar disorder,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,138282,85.89
850,Schizophrenia,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,293470.9,182.28
880,Anxiety disorders,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,491870.4,305.51
890,Eating disorders,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,1.61,0,44380.89,27.57
900,Autism and Asperger syndrome,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,73963.72,45.94
910,Childhood behavioural disorders,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,119809.1,74.42
920,Idiopathic intellectual disability,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,76788.8,47.69
560,Iodine deficiency,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,67475.34,41.91
570,Vitamin A deficiency,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,15374.97,9.55
580,Iron-deficiency anaemia,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,743165.7,461.59
80,Trichomoniasis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,3621.81,2.25
85,Genital herpes,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,2673.07,1.66
140,Diphtheria,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,5.39,0,415.67,0.26
230,African trypanosomiasis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,0,0
240,Chagas disease,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,0,0
250,Schistosomiasis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,0,0
350,Trichuriasis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,18527.98,11.51
360,Hookworm disease,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,19677.31,12.22
362,Food-bourne trematodes,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,0,0
365,Leprosy,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,694.17,0.43
270,Lymphatic filariasis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,43569.96,27.06
280,Onchocerciasis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,0,0
285,Cysticercosis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,4.64,0,366.43,0.23
310,Trachoma,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,0,0
315,Yellow fever,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,0,0
1470,Oral conditions,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,340161.5,211.28
1310,Infertility,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,91371.71,56.75
1280,Benign prostatic hyperplasia,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,24909.55,15.47
1360,Osteoarthritis,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,202248.3,125.62
1370,Gout,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,14847.95,9.22
1380,Back and neck pain,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,738114.2,458.46
990,Migraine,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,570304.8,354.23
1000,Non-migraine headache,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,81057,50.35
1030,Glaucoma,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,20502.5,12.73
1040,Cataracts,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,250875.8,155.82
1050,Uncorrected refractive errors,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,708953.6,440.34
1060,Macular degeneration,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,22173.8,13.77
1070,Other vision loss,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,66772.64,41.47
1080,Other hearing loss,Bangladesh,BGD,2018,BTSX,ALLAges,161000000,0,0,662187.2,411.3
1140,Stroke,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,134166.4,82.31,2922678,1793.05
1130,Ischaemic heart disease,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,108527.8,66.58,2549891,1564.35
1180,Chronic obstructive pulmonary disease,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,45699.25,28.04,1226828,752.66
490,Neonatal conditions,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,45148.23,27.7,4809600,2950.67
30,Tuberculosis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,37175.43,22.81,1853647,1137.21
110,Diarrhoeal diseases,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,36110.73,22.15,1521426,933.39
390,Lower respiratory infections,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,29585.79,18.15,1255338,770.15
800,Diabetes mellitus,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,28976.33,17.78,1095197,671.9
1530,Road injury,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,25022.85,15.35,1732544,1062.91
1230,Cirrhosis of the liver,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,21024.31,12.9,687599.7,421.84
630,Oesophagus cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,19524.96,11.98,624065.1,382.86
620,Mouth and oropharynx cancers,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,15510.82,9.52,520518.2,319.34
950,Alzheimer disease and other dementias,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,14992.82,9.2,263040.6,161.37
1120,Hypertensive heart disease,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,14775.8,9.06,271020.8,166.27
680,"Trachea, bronchus, lung cancers",Bangladesh,BGD,2019,BTSX,ALLAges,163000000,12174.41,7.47,338171.2,207.47
1270,Kidney diseases,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,10841.12,6.65,403820.8,247.74
1400,Congenital anomalies,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,10113.17,6.2,971780.8,596.18
150,Measles,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,9020.85,5.53,778983.2,477.9
1190,Asthma,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,8892.89,5.46,291261.7,178.69
1570,Drowning,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,7093.62,4.35,482272.4,295.87
700,Breast cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,6808.05,4.18,234551,143.9
640,Stomach cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,6798.65,4.17,211565.9,129.8
1610,Self-harm,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,5997.85,3.68,321210,197.06
710,Cervix uteri cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,5131.82,3.15,191331.7,117.38
752,Gallbladder and biliary tract cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,5031.24,3.09,164892.9,101.16
1242,Paralytic ileus and intestinal obstruction,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,4895.36,3,179681.6,110.23
1620,Interpersonal violence,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,4622.72,2.84,357379.8,219.25
650,Colon and rectum cancers,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,4534.3,2.78,147762.8,90.65
420,Maternal conditions,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,3919.74,2.4,264870.3,162.5
960,Parkinson disease,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,3781.56,2.32,63697.58,39.08
1550,Falls,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,3327.89,2.04,301467.2,184.95
870,Drug use disorders,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,2967.38,1.82,236357.5,145
1110,Rheumatic heart disease,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,2922.01,1.79,146088.1,89.62
660,Liver cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,2884.47,1.77,94016.14,57.68
753,Larynx cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,2850.7,1.75,87274.22,53.54
760,"Lymphomas, multiple myeloma",Bangladesh,BGD,2019,BTSX,ALLAges,163000000,2667.07,1.64,97655.82,59.91
550,Protein-energy malnutrition,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,2417.57,1.48,208335.9,127.81
730,Ovary cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,2231.3,1.37,87041.11,53.4
186,Acute hepatitis A,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,2225.32,1.37,87866.42,53.91
170,Meningitis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,2105.28,1.29,132888.3,81.53
130,Whooping cough,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,2011.05,1.23,178679.6,109.62
1248,Pancreatitis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,2011.97,1.23,69093.21,42.39
770,Leukaemia,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1895.23,1.16,97717.05,59.95
740,Prostate cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1664.38,1.02,33148.32,20.34
1150,"Cardiomyopathy, myocarditis, endocarditis",Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1484.54,0.91,46006.16,28.22
670,Pancreas cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1414.09,0.87,42470.13,26.06
970,Epilepsy,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1353.28,0.83,184361.2,113.11
1560,"Fire, heat and hot substances",Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1270.85,0.78,88968.44,54.58
1220,Peptic ulcer disease,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1251.17,0.77,45409.34,27.86
1240,Appendicitis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1262,0.77,78577.82,48.21
751,Brain and nervous system cancers,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1248.21,0.77,59462.58,36.48
50,Syphilis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1226.92,0.75,104854.2,64.33
190,Acute hepatitis B,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1120.9,0.69,45551.52,27.95
1330,Skin diseases,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1131.24,0.69,398136.8,244.26
745,Kidney cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1061.98,0.65,32230.33,19.77
750,Bladder cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,990.66,0.61,27245.84,16.72
320,Rabies,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,900.75,0.55,41259.86,25.31
1246,Gallbladder and biliary diseases,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,892.48,0.55,47368.37,29.06
690,Melanoma and other skin cancers,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,853.3,0.52,27518.9,16.88
1350,Rheumatoid arthritis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,815.25,0.5,68472.93,42.01
1575,Exposure to mechanical forces,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,724.59,0.44,86068.9,52.8
1244,Inflammatory bowel disease,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,586.41,0.36,22806.08,13.99
100,HIV/AIDS,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,562.83,0.35,29737.09,18.24
1540,Poisonings,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,538.65,0.33,36392.39,22.33
754,Thyroid cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,486.84,0.3,18170.89,11.15
160,Tetanus,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,450.04,0.28,31055.01,19.05
720,Corpus uteri cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,405.16,0.25,12645.8,7.76
180,Encephalitis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,371.04,0.23,35000.85,21.47
1505,Sudden infant death syndrome,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,369.15,0.23,33063.64,20.28
1320,Gynecological diseases,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,310.99,0.19,651907.3,399.94
860,Alcohol use disorders,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,261.97,0.16,255680.1,156.86
295,Echinococcosis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,219.81,0.13,11203.54,6.87
200,Acute hepatitis C,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,206.79,0.13,7571.44,4.65
742,Testicular cancer,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,191.89,0.12,9862.62,6.05
1630,Collective violence and legal intervention,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,202.28,0.12,16123.58,9.89
980,Multiple sclerosis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,179.15,0.11,9852.38,6.04
300,Dengue,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,160.62,0.1,22778.57,13.97
811,Thalassaemias,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,148.68,0.09,143251.9,87.88
1580,Natural disasters,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,133.45,0.08,78297.42,48.04
400,Upper respiratory infections,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,100.16,0.06,151863.3,93.17
205,Acute hepatitis E,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,93.96,0.06,4660.51,2.86
1241,Gastritis and duodenitis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,82.82,0.05,47104.38,28.9
1290,Urolithiasis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,62.08,0.04,8161.41,5.01
70,Gonorrhoea,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,60.34,0.04,3761.9,2.31
220,Malaria,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,45.28,0.03,4511.02,2.77
260,Leishmaniasis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,55.89,0.03,3852.62,2.36
340,Ascariasis,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,31.49,0.02,113620.8,69.71
410,Otitis media,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,13.66,0.01,72306.76,44.36
60,Chlamydia,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,21.26,0.01,6587.84,4.04
755,Mesothelioma,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,23.33,0.01,1050.56,0.64
812,Sickle cell disorders and trait,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1.42,0,9587.4,5.88
830,Depressive disorders,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,0,0,1310796,804.17
840,Bipolar disorder,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,0,0,140622.3,86.27
850,Schizophrenia,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,0,0,299799.2,183.93
880,Anxiety disorders,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,0,0,501804.7,307.86
890,Eating disorders,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,1.74,0,45255.92,27.76
900,Autism and Asperger syndrome,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,0,0,74573.94,45.75
910,Childhood behavioural disorders,Bangladesh,BGD,2019,BTSX,ALLAges,163000000,0,0,119215.7,73.14
